Kráľovce,Košice - okolie,Košický,"1,104"
Kráľovce - Krnišov,Krupina,Banskobystrický,172
Kráľovičove Kračany,Dunajská Streda,Trnavský,"1,025"
Kráľovský Chlmec,Trebišov,Košický,"7,862"
Kraskovo,Rimavská Sobota,Banskobystrický,146
Krásna Lúka,Sabinov,Prešovský,722
Krásna Ves,Bánovce nad Bebravou,Trenčiansky,504
Krasňany,Žilina,Žilinský,"1,223"
Krásno,Partizánske,Trenčiansky,499
Krásno nad Kysucou,Čadca,Žilinský,"7,042"
Krásnohorská Dlhá Lúka,Rožňava,Košický,685
Krásnohorské Podhradie,Rožňava,Košický,"2,539"
Krásnovce,Michalovce,Košický,605
Krásny Brod,Medzilaborce,Prešovský,432
Kravany / okres Trebisov,Trebišov,Košický,331
Kravany / okres Poprad,Poprad,Prešovský,822
Kravany nad Dunajom,Komárno,Nitriansky,759
Krčava,Sobrance,Košický,427
Kremná,Stará Ľubovňa,Prešovský,110
Kremnica,Žiar nad Hronom,Banskobystrický,"5,558"
Kremnické Bane,Žiar nad Hronom,Banskobystrický,262
Kristy,Sobrance,Košický,310
Krišľovce,Stropkov,Prešovský,39
Krišovská Liesková,Michalovce,Košický,871
Krivá,Dolný Kubín,Žilinský,808
Kriváň,Detva,Banskobystrický,"1,688"
Krivany,Sabinov,Prešovský,"1,141"
Krivé,Bardejov,Prešovský,204
Krivoklát,Ilava,Trenčiansky,283
Krivosúd - Bodovka,Trenčín,Trenčiansky,310
Kríže,Bardejov,Prešovský,71
Krížová Ves,Kežmarok,Prešovský,"1,813"
Križovany,Kežmarok,Prešovský,361
Križovany nad Dudváhom,Trnava,Trnavský,"1,829"
Krná,Poltár,Banskobystrický,56
Krnča,Topoľčany,Nitriansky,"1,285"
Krokava,Rimavská Sobota,Banskobystrický,35
Krompachy,Spišská Nová Ves,Košický,"8,846"
Krpeľany,Martin,Žilinský,"1,098"
Krškany,Levice,Nitriansky,737
Krtovce,Topoľčany,Nitriansky,330
Kručov,Stropkov,Prešovský,230
Krupina,Krupina,Banskobystrický,"7,797"
Krušetnica,Námestovo,Žilinský,939
Krušinec,Stropkov,Prešovský,274
Krušovce,Topoľčany,Nitriansky,"1,826"
Kružlov,Bardejov,Prešovský,983
Kružlová,Svidník,Prešovský,606
Kružná,Rožňava,Košický,503
Kružno,Rimavská Sobota,Banskobystrický,350
Kšinná,Bánovce nad Bebravou,Trenčiansky,527
Kubáňovo,Levice,Nitriansky,317
Kučín / okres Bardejov,Bardejov,Prešovský,322
Kučín / okres Vranov nad Toplou,Vranov nad Topľou,Prešovský,511
Kuchyňa,Malacky,Bratislavský,"1,691"
Kuklov,Senica,Trnavský,814
Kuková,Svidník,Prešovský,698
Kukučínov,Levice,Nitriansky,599
Kunerad,Žilina,Žilinský,952
Kunešov,Žiar nad Hronom,Banskobystrický,252
Kunova Teplica,Rožňava,Košický,653
Kuraľany,Levice,Nitriansky,591
Kurima,Bardejov,Prešovský,"1,099"
Kurimany,Levoča,Prešovský,371
Kurimka,Svidník,Prešovský,363
Kurov,Bardejov,Prešovský,571
Kusín,Michalovce,Košický,361
Kútniky,Dunajská Streda,Trnavský,"1,141"
Kúty,Senica,Trnavský,"4,164"
Kuzmice / okres Trebisov,Trebišov,Košický,"1,66"
Kuzmice / okres Topolcany,Topoľčany,Nitriansky,658
Kvačany / okres Presov,Prešov,Prešovský,257
Kvačany / okres Liptovsky mikulas,Liptovský Mikuláš,Žilinský,540
Kvakovce,Vranov nad Topľou,Prešovský,438
Kvašov,Púchov,Trenčiansky,653
Kvetoslavov,Dunajská Streda,Trnavský,917
Kyjatice,Rimavská Sobota,Banskobystrický,78
Kyjov,Stará Ľubovňa,Prešovský,752
Kynceľová,Banská Bystrica,Banskobystrický,387
Kysak,Košice - okolie,Košický,"1,397"
Kyselica,Dunajská Streda,Trnavský,145
Kysta,Trebišov,Košický,389
Kysucké Nové Mesto,Kysucké nové Mesto,Žilinský,"16,42"
Kysucký Lieskovec,Kysucké nové Mesto,Žilinský,"2,282"
Láb,Malacky,Bratislavský,"1,401"
Lackov,Krupina,Banskobystrický,108
Lacková,Stará Ľubovňa,Prešovský,173
Lackovce,Humenné,Prešovský,588
Lada,Prešov,Prešovský,828
Ladce,Ilava,Trenčiansky,"2,631"
Ladice,Zlaté Moravce,Nitriansky,802
Ladmovce,Trebišov,Košický,353
Ladomerská Vieska,Žiar nad Hronom,Banskobystrický,787
Ladomirov,Snina,Prešovský,328
Ladomirová,Svidník,Prešovský,901
Ladzany,Krupina,Banskobystrický,306
Lakšárska Nová Ves,Senica,Trnavský,"1,085"
Lascov,Bardejov,Prešovský,525
Laskár,Martin,Žilinský,107
Lastomír,Michalovce,Košický,"1,152"
Lastovce,Trebišov,Košický,"1,085"
Laškovce,Michalovce,Košický,548
Látky,Detva,Banskobystrický,526
Lazany,Prievidza,Trenčiansky,"1,583"
Lazisko,Liptovský Mikuláš,Žilinský,418
Lazy pod Makytou,Púchov,Trenčiansky,"1,368"
Lažany,Prešov,Prešovský,151
Lechnica,Kežmarok,Prešovský,297
Lednica,Púchov,Trenčiansky,"1,022"
Lednické Rovne,Púchov,Trenčiansky,"4,161"
Legnava,Stará Ľubovňa,Prešovský,136
Lehnice,Dunajská Streda,Trnavský,"2,509"
Lehota,Nitra,Nitriansky,"1,819"
Lehota nad Rimavicou,Rimavská Sobota,Banskobystrický,306
Lehota pod Vtáčnikom,Prievidza,Trenčiansky,"3,844"
Lehôtka,Lučenec,Banskobystrický,335
Lehôtka pod Brehmi,Žiar nad Hronom,Banskobystrický,374
Lekárovce,Sobrance,Košický,"1,036"
Leľa,Nové Zámky,Nitriansky,396
Leles,Trebišov,Košický,"1,808"
Lemešany,Prešov,Prešovský,"1,782"
Lenartov,Bardejov,Prešovský,"1,013"
Lenartovce,Rimavská Sobota,Banskobystrický,551
Lendak,Kežmarok,Prešovský,"4,748"
Lenka,Rimavská Sobota,Banskobystrický,192
Lentvora,Lučenec,Banskobystrický,86
Leopoldov,Hlohovec,Trnavský,"4,102"
Lesenice,Veľký Krtíš,Banskobystrický,526
Lesíček,Prešov,Prešovský,313
Lesné,Michalovce,Košický,440
Lesnica,Stará Ľubovňa,Prešovský,534
Lešť,Stará Ľubovňa,Prešovský,56
Leštiny,Dolný Kubín,Žilinský,230
Letanovce,Spišská Nová Ves,Košický,"2,11"
Letničie,Skalica,Trnavský,528
Leváre,Revúca,Banskobystrický,105
Levice,Levice,Nitriansky,"35,98"
Levkuška,Revúca,Banskobystrický,227
Levoča,Levoča,Prešovský,"14,731"
Ležiachov,Martin,Žilinský,146
Libichava,Bánovce nad Bebravou,Trenčiansky,170
Licince,Revúca,Banskobystrický,713
Ličartovce,Prešov,Prešovský,958
Liesek,Tvrdošín,Žilinský,"2,654"
Lieskovany,Spišská Nová Ves,Košický,279
Lieskovec / okres Zvolen,Zvolen,Banskobystrický,"1,417"
Lieskovec / okres Humenne,Humenné,Prešovský,444
Liešno,Turčianske Teplice,Žilinský,53
Liešťany,Prievidza,Trenčiansky,"1,233"
Lietava,Žilina,Žilinský,"1,422"
Lietavská Lúčka,Žilina,Žilinský,"1,786"
Lietavská Svinná - Babkov,Žilina,Žilinský,"1,596"
Likavka,Ružomberok,Žilinský,"3,094"
Limbach,Pezinok,Bratislavský,"1,495"
Lipany,Sabinov,Prešovský,"6,395"
Lipník,Prievidza,Trenčiansky,461
Lipníky,Prešov,Prešovský,473
Lipová / okres Nove Zamky,Nové Zámky,Nitriansky,"1,599"
Lipová / okres Bardejov,Bardejov,Prešovský,93
Lipovany,Lučenec,Banskobystrický,295
Lipovce,Prešov,Prešovský,509
Lipové,Komárno,Nitriansky,179
Lipovec / okres Rimavska Sobota,Rimavská Sobota,Banskobystrický,71
Lipovec / okres Martin,Martin,Žilinský,849
Lipovník / okres Roznava,Rožňava,Košický,506
Lipovník / okres Topolcany,Topoľčany,Nitriansky,333
Liptovská Anna,Liptovský Mikuláš,Žilinský,82
Liptovská Kokava,Liptovský Mikuláš,Žilinský,"1,015"
Liptovská Lúžna,Ružomberok,Žilinský,"2,933"
Liptovská Osada,Ružomberok,Žilinský,"1,597"
Liptovská Porúbka,Liptovský Mikuláš,Žilinský,"1,175"
Liptovská Sielnica,Liptovský Mikuláš,Žilinský,617
Liptovská Štiavnica,Ružomberok,Žilinský,965
Liptovská Teplá,Ružomberok,Žilinský,946
Liptovská Teplička,Poprad,Prešovský,"2,334"
Liptovské Beharovce,Liptovský Mikuláš,Žilinský,57
Liptovské Kľačany,Liptovský Mikuláš,Žilinský,348
Liptovské Matiašovce,Liptovský Mikuláš,Žilinský,285
Liptovské Revúce,Ružomberok,Žilinský,"1,653"
Liptovské Sliače,Ružomberok,Žilinský,"3,815"
Liptovský Hrádok,Liptovský Mikuláš,Žilinský,"7,778"
Liptovský Ján,Liptovský Mikuláš,Žilinský,830
Liptovský Michal,Ružomberok,Žilinský,279
Liptovský Mikuláš,Liptovský Mikuláš,Žilinský,"32,786"
Liptovský Ondrej,Liptovský Mikuláš,Žilinský,563
Liptovský Peter,Liptovský Mikuláš,Žilinský,"1,387"
Liptovský Trnovec,Liptovský Mikuláš,Žilinský,523
Lisková,Ružomberok,Žilinský,"2,11"
Lišov,Krupina,Banskobystrický,259
Litava,Krupina,Banskobystrický,794
Litmanová,Stará Ľubovňa,Prešovský,632
Livina,Partizánske,Trenčiansky,113
Livinské Opatovce,Partizánske,Trenčiansky,246
Livov,Bardejov,Prešovský,96
Livovská Huta,Bardejov,Prešovský,55
Lodno,Kysucké nové Mesto,Žilinský,975
Lok,Levice,Nitriansky,"1,016"
Lokca,Námestovo,Žilinský,"2,228"
Lom nad Rimavicou,Brezno,Banskobystrický,300
Lomná,Námestovo,Žilinský,811
Lomné,Stropkov,Prešovský,273
Lomnička,Stará Ľubovňa,Prešovský,"1,937"
Lontov,Levice,Nitriansky,670
Lopašov,Skalica,Trnavský,293
Lopuchov,Skalica,Trnavský,316
Lopušné Pažite,Kysucké nové Mesto,Žilinský,453
Lošonec,Trnava,Trnavský,537
Lovce,Zlaté Moravce,Nitriansky,684
Lovča,Žiar nad Hronom,Banskobystrický,706
Lovčica - Trubín,Žiar nad Hronom,Banskobystrický,"1,537"
Lovinobaňa,Lučenec,Banskobystrický,"2,072"
Lozorno,Malacky,Bratislavský,"2,901"
Ložín,Michalovce,Košický,805
Ľubá,Nové Zámky,Nitriansky,440
Ľubeľa,Liptovský Mikuláš,Žilinský,"1,115"
Lubeník,Revúca,Banskobystrický,"1,266"
Ľubica,Kežmarok,Prešovský,4
Ľubietová,Banská Bystrica,Banskobystrický,"1,031"
Lubina,Nové Mesto nad Váhom,Trenčiansky,"1,455"
Ľubiša,Humenné,Prešovský,864
Ľubochňa,Ružomberok,Žilinský,"1,058"
Ľuboreč,Lučenec,Banskobystrický,324
Ľuboriečka,Veľký Krtíš,Banskobystrický,156
Ľubotice,Prešov,Prešovský,"2,926"
Ľubotín,Stará Ľubovňa,Prešovský,"1,353"
Ľubovec,Prešov,Prešovský,510
Lúč na Ostrove,Dunajská Streda,Trnavský,772
Lučatín,Banská Bystrica,Banskobystrický,649
Lučenec,Lučenec,Banskobystrický,"27,69"
Lúčina,Prešov,Prešovský,149
Lučivná,Poprad,Prešovský,991
Lúčka / okres Roznava,Rožňava,Košický,210
Lúčka / okres Levoca,Levoča,Prešovský,129
Lúčka / okres Sabinov,Sabinov,Prešovský,667
Lúčka / okres Svidnik,Svidník,Prešovský,511
Lúčky / okres Ziar nad Hronom,Žiar nad Hronom,Banskobystrický,226
Lúčky / okres Michalovce,Michalovce,Košický,512
Lúčky / okres Ruzomberok,Ružomberok,Žilinský,"1,748"
Lúčnica nad Žitavou,Nitra,Nitriansky,929
Ludanice,Topoľčany,Nitriansky,"1,84"
Ľudovítová,Nitra,Nitriansky,251
Ludrová,Ružomberok,Žilinský,"1,013"
Luhyňa,Trebišov,Košický,320
Lúka,Nové Mesto nad Váhom,Trenčiansky,594
Lukačovce,Humenné,Prešovský,"1,02"
Lukáčovce,Nitra,Nitriansky,508
Lukavica / okres Zvolen,Zvolen,Banskobystrický,144
Lukavica / okres Bardejov,Bardejov,Prešovský,382
Lukov,Bardejov,Prešovský,602
Lukovištia,Rimavská Sobota,Banskobystrický,195
Lúky,Púchov,Trenčiansky,976
Lula,Levice,Nitriansky,201
Lupoč,Lučenec,Banskobystrický,228
Lutila,Žiar nad Hronom,Banskobystrický,"1,299"
Ľutina,Sabinov,Prešovský,432
Lutiše,Žilina,Žilinský,795
Ľutov,Bánovce nad Bebravou,Trenčiansky,135
Lužany,Topoľčany,Nitriansky,212
Lužany Pri Topli,Svidník,Prešovský,259
Lužianky,Nitra,Nitriansky,"2,619"
Lysá pod Makytou,Púchov,Trenčiansky,"2,142"
Lysica,Žilina,Žilinský,864
Machulince,Zlaté Moravce,Nitriansky,"1,032"
Macov,Dunajská Streda,Trnavský,197
Mad,Dunajská Streda,Trnavský,500
Madunice,Hlohovec,Trnavský,"2,074"
Magnezitovce,Revúca,Banskobystrický,436
Majcichov,Trnava,Trnavský,"1,875"
Majere,Kežmarok,Prešovský,87
Majerovce,Vranov nad Topľou,Prešovský,450
Makov,Čadca,Žilinský,"1,904"
Makovce,Stropkov,Prešovský,204
Malá Čalomija,Veľký Krtíš,Banskobystrický,231
Malá Čausa,Prievidza,Trenčiansky,648
Malá Čierna,Žilina,Žilinský,334
Malá Domaša,Vranov nad Topľou,Prešovský,444
Malá Franková,Kežmarok,Prešovský,193
Malá Hradná,Bánovce nad Bebravou,Trenčiansky,365
Malá Ida,Košice - okolie,Košický,"1,3"
Malá Lehota,Žarnovica,Banskobystrický,949
Malá Lodina,Košice - okolie,Košický,190
Malá Mača,Galanta,Trnavský,597
Malá nad Hronom,Nové Zámky,Nitriansky,411
Malá Poľana,Stropkov,Prešovský,109
Malá Tŕňa,Trebišov,Košický,438
Malachov,Banská Bystrica,Banskobystrický,970
Malacky,Malacky,Bratislavský,"17,887"
Málaš,Levice,Nitriansky,565
Malatiná,Dolný Kubín,Žilinský,858
Malatíny,Liptovský Mikuláš,Žilinský,177
Malcov,Bardejov,Prešovský,"1,467"
Malčice,Michalovce,Košický,"1,309"
Malé Borové,Liptovský Mikuláš,Žilinský,196
Malé Dvorníky,Dunajská Streda,Trnavský,"1,012"
Malé Hoste,Bánovce nad Bebravou,Trenčiansky,440
Malé Chyndice,Nitra,Nitriansky,400
Malé Kosihy,Nové Zámky,Nitriansky,416
Malé Kozmálovce,Levice,Nitriansky,371
Malé Kršteňany,Partizánske,Trenčiansky,508
Malé Lednice,Považská Bystrica,Trenčiansky,504
Malé Leváre,Malacky,Bratislavský,"1,129"
Malé Ludince,Levice,Nitriansky,200
Malé Ozorovce,Trebišov,Košický,562
Malé Raškovce,Michalovce,Košický,244
Malé Ripňany,Topoľčany,Nitriansky,524
Malé Straciny,Veľký Krtíš,Banskobystrický,130
Malé Trakany,Trebišov,Košický,"1,1"
Malé Uherce,Partizánske,Trenčiansky,710
Malé Vozokany,Zlaté Moravce,Nitriansky,323
Malé Zálužie,Nitra,Nitriansky,261
Malé Zlievce,Veľký Krtíš,Banskobystrický,277
Málinec,Poltár,Banskobystrický,"1,454"
Malinová,Prievidza,Trenčiansky,902
Malinovo,Senec,Bratislavský,"1,498"
Malužiná,Liptovský Mikuláš,Žilinský,278
Malý Cetín,Nitra,Nitriansky,379
Malý Čepčín,Turčianske Teplice,Žilinský,533
Malý Horeš,Trebišov,Košický,"1,149"
Malý Kamenec,Trebišov,Košický,457
Malý Krtíš,Veľký Krtíš,Banskobystrický,477
Malý Lapáš,Nitra,Nitriansky,482
Malý Lipník,Stará Ľubovňa,Prešovský,446
Malý Slavkov,Kežmarok,Prešovský,901
Malý Slivník,Prešov,Prešovský,748
Malý Šariš,Prešov,Prešovský,"1,401"
Malženice,Trnava,Trnavský,"1,317"
Maňa,Nové Zámky,Nitriansky,"2,086"
Mankovce,Zlaté Moravce,Nitriansky,535
Marcelová,Komárno,Nitriansky,"3,8"
Margecany,Gelnica,Košický,2
Marhaň,Bardejov,Prešovský,951
Marianka,Malacky,Bratislavský,"1,191"
Markovce,Michalovce,Košický,790
Markuška,Rožňava,Košický,178
Markušovce,Spišská Nová Ves,Košický,"3,651"
Maršova - Rašov,Spišská Nová Ves,Košický,780
Martin,Martin,Žilinský,"59,014"
Martin nad Žitavou,Zlaté Moravce,Nitriansky,540
Martinček,Ružomberok,Žilinský,393
Martinová,Rimavská Sobota,Banskobystrický,191
Martovce,Komárno,Nitriansky,758
Mašková,Lučenec,Banskobystrický,308
Maškovce,Humenné,Prešovský,55
Matejovce nad Hornádom,Spišská Nová Ves,Košický,492
Matiaška,Vranov nad Topľou,Prešovský,278
Matiašovce,Kežmarok,Prešovský,795
Matovce,Svidník,Prešovský,132
Maťovské Vojkovce,Michalovce,Košický,587
Matúškovo,Galanta,Trnavský,"1,969"
Matysová,Stará Ľubovňa,Prešovský,69
Medovarce,Krupina,Banskobystrický,271
Medvedie,Svidník,Prešovský,58
Medveďov,Dunajská Streda,Trnavský,571
Medzany,Prešov,Prešovský,632
Medzev,Košice - okolie,Košický,"3,67"
Medzianky,Vranov nad Topľou,Prešovský,314
Medzibrod,Banská Bystrica,Banskobystrický,"1,313"
Medzibrodie nad Oravou,Dolný Kubín,Žilinský,454
Medzilaborce,Medzilaborce,Prešovský,"6,616"
Melčice-Lieskové,Trenčín,Trenčiansky,"1,532"
Melek,Nitra,Nitriansky,450
Meliata,Rožňava,Košický,238
Mengusovce,Poprad,Prešovský,600
Merašice,Hlohovec,Trnavský,426
Merník,Vranov nad Topľou,Prešovský,615
Mestečko,Púchov,Trenčiansky,497
Mestisko,Svidník,Prešovský,476
Mičakovce,Svidník,Prešovský,141
Michajlov,Snina,Prešovský,111
Michal na Ostrove,Dunajská Streda,Trnavský,851
Michal nad Žitavou,Nové Zámky,Nitriansky,701
Michaľany,Trebišov,Košický,"1,748"
Michalková,Zvolen,Banskobystrický,47
Michalok,Vranov nad Topľou,Prešovský,323
Michalová,Brezno,Banskobystrický,"1,401"
Michalovce,Michalovce,Košický,"39,694"
Mierovo,Dunajská Streda,Trnavský,434
Miezgovce,Bánovce nad Bebravou,Trenčiansky,251
Miklušovce,Prešov,Prešovský,336
Miková,Stropkov,Prešovský,160
Mikulášová,Bardejov,Prešovský,138
Mikušovce / okres Lucenec,Lučenec,Banskobystrický,281
Mikušovce / okres Ilava,Ilava,Trenčiansky,"1,007"
Milhosť,Košice - okolie,Košický,360
Miloslavov,Senec,Bratislavský,"1,372"
Milpoš,Sabinov,Prešovský,661
Miňovce,Stropkov,Prešovský,340
Mirkovce,Prešov,Prešovský,"1,067"
Miroľa,Svidník,Prešovský,81
Mládzovo,Poltár,Banskobystrický,108
Mlynárovce,Svidník,Prešovský,224
Mlynčeky,Kežmarok,Prešovský,622
Mlynica,Poprad,Prešovský,394
Mlynky,Spišská Nová Ves,Košický,585
Mníchova Lehota,Trenčín,Trenčiansky,"1,141"
Mníšek nad Hnilcom,Gelnica,Košický,"1,698"
Mníšek nad Popradom,Stará Ľubovňa,Prešovský,685
Moča,Komárno,Nitriansky,"1,16"
Močenok,Šaľa,Nitriansky,"4,319"
Močiar,Banská Štiavnica,Banskobystrický,145
Modra,Pezinok,Bratislavský,"8,804"
Modra nad Cirochou,Humenné,Prešovský,"1,028"
Modrany,Komárno,Nitriansky,"1,492"
Modrová,Nové Mesto nad Váhom,Trenčiansky,502
Modrovka,Nové Mesto nad Váhom,Trenčiansky,222
Modrý Kameň,Veľký Krtíš,Banskobystrický,"1,522"
Mojmírovce,Nitra,Nitriansky,"2,7"
Mojš,Žilina,Žilinský,450
Mojtín,Púchov,Trenčiansky,551
Mojzesovo,Nové Zámky,Nitriansky,"1,38"
Mokrá Lúka,Revúca,Banskobystrický,536
Mokrance,Košice - okolie,Košický,373
Mokroluh,Bardejov,Prešovský,728
Mokrý Háj,Skalica,Trnavský,662
Moldava nad Bodvou,Košice - okolie,Košický,"10,05"
Moravany,Michalovce,Košický,"1,029"
Moravany nad Váhom,Piešťany,Trnavský,"2,149"
Moravské Lieskové,Nové Mesto nad Váhom,Trenčiansky,"2,489"
Moravský Svätý Ján,Senica,Trnavský,"2,13"
Most pri Bratislave,Senec,Bratislavský,"1,69"
Mostová,Galanta,Trnavský,"1,604"
Moškovec,Turčianske Teplice,Žilinský,60
Mošovce,Turčianske Teplice,Žilinský,"1,338"
Moštenica,Banská Bystrica,Banskobystrický,213
Mošurov,Prešov,Prešovský,174
Motešice,Trenčín,Trenčiansky,804
Motyčky,Banská Bystrica,Banskobystrický,105
Môlča,Banská Bystrica,Banskobystrický,357
Mrázovce,Stropkov,Prešovský,93
Mučín,Lučenec,Banskobystrický,722
Mudroňovo,Komárno,Nitriansky,116
Mudrovce,Košice - okolie,Košický,80
Muľa,Veľký Krtíš,Banskobystrický,302
Muráň,Revúca,Banskobystrický,"1,243"
Muránska Dlhá Lúka,Revúca,Banskobystrický,839
Muránska Huta,Revúca,Banskobystrický,198
Muránska Lehota,Revúca,Banskobystrický,221
Muránska Zdychava,Revúca,Banskobystrický,279
Mútne,Námestovo,Žilinský,"2,8"
Mužla,Nové Zámky,Nitriansky,"1,97"
Myjava,Myjava,Trenčiansky,"12,652"
Myslina,Humenné,Prešovský,554
Mýtna,Lučenec,Banskobystrický,"1,175"
Mýtne Ludany,Levice,Nitriansky,909
Mýto pod Ďumbierom,Brezno,Banskobystrický,537
Nacina Ves,Michalovce,Košický,"1,75"
Nadlice,Partizánske,Trenčiansky,628
Ňagov,Medzilaborce,Prešovský,401
Naháč,Trnava,Trnavský,455
Nálepkovo,Gelnica,Košický,"2,786"
Námestovo,Námestovo,Žilinský,"8,096"
Nána,Nové Zámky,Nitriansky,"1,197"
Nandraž,Revúca,Banskobystrický,276
Ňárad,Dunajská Streda,Trnavský,628
Nechválova Polianka,Humenné,Prešovský,128
Necpaly,Martin,Žilinský,839
Nedanovce,Partizánske,Trenčiansky,612
Nedašovce,Bánovce nad Bebravou,Trenčiansky,431
Neded,Šaľa,Nitriansky,"3,422"
Nededza,Žilina,Žilinský,927
Nedožery - Brezany,Prievidza,Trenčiansky,"2,045"
Nemce,Banská Bystrica,Banskobystrický,"1,137"
Nemcovce / okres Bardejov,Bardejov,Prešovský,260
Nemcovce / okres Presov,Prešov,Prešovský,454
Nemčice,Topoľčany,Nitriansky,950
Nemčiňany,Zlaté Moravce,Nitriansky,748
Nemecká,Brezno,Banskobystrický,"1,85"
Nemečky,Topoľčany,Nitriansky,302
Nemešany,Levoča,Prešovský,366
Nemšová,Trenčín,Trenčiansky,"6,228"
Nenince,Veľký Krtíš,Banskobystrický,"1,355"
Neporadza / okres Rimavska Sobota,Rimavská Sobota,Banskobystrický,291
Neporadza / okres Trencin,Trenčín,Trenčiansky,774
Nesluša,Kysucké nové Mesto,Žilinský,"3,27"
Nesvady,Komárno,Nitriansky,"5,02"
Neverice,Zlaté Moravce,Nitriansky,650
Nevidzany / okres Zlate Moravce,Zlaté Moravce,Nitriansky,611
Nevidzany / okres Prievidza,Prievidza,Trenčiansky,291
Nevoľné,Žiar nad Hronom,Banskobystrický,421
Nezbudská Lúčka,Žilina,Žilinský,366
Nimnica,Púchov,Trenčiansky,688
Nitra,Nitra,Nitriansky,"89,751"
Nitra nad Ipľom,Lučenec,Banskobystrický,301
Nitrianska Blatnica,Topoľčany,Nitriansky,"1,235"
Nitrianska Streda,Topoľčany,Nitriansky,760
Nitrianske Hrnčiarovce,Nitra,Nitriansky,"1,755"
Nitrianske Pravno,Prievidza,Trenčiansky,"3,141"
Nitrianske Rudno,Prievidza,Trenčiansky,"1,999"
Nitrianske Sučany,Prievidza,Trenčiansky,"1,24"
Nitrica,Prievidza,Trenčiansky,"1,256"
Nižná / okres Piestany,Piešťany,Trnavský,537
Nižná / okres Tvrdosin,Tvrdošín,Žilinský,"4,058"
Nižná Boca,Liptovský Mikuláš,Žilinský,167
Nižná Hutka,Košice - okolie,Košický,493
Nižná Jablonka,Humenné,Prešovský,206
Nižná Jedľová,Svidník,Prešovský,87
Nižná Kamenica,Košice - okolie,Košický,511
Nižná Myšľa,Košice - okolie,Košický,"1,425"
Nižná Olšava,Stropkov,Prešovský,388
Nižná Písaná,Svidník,Prešovský,94
Nižná Polianka,Bardejov,Prešovský,251
Nižná Rybnica,Sobrance,Košický,411
Nižná Sitnica,Humenné,Prešovský,358
Nižná Slaná,Rožňava,Košický,"1,201"
Nižná Voľa,Bardejov,Prešovský,289
Nižné Ladičkovce,Humenné,Prešovský,359
Nižné Nemecké,Sobrance,Košický,324
Nižné Repaše,Levoča,Prešovský,197
Nižné Ružbachy,Stará Ľubovňa,Prešovský,633
Nižný Čaj,Košice - okolie,Košický,281
Nižný Hrabovec,Vranov nad Topľou,Prešovský,"1,618"
Nižný Hrušov,Vranov nad Topľou,Prešovský,"1,645"
Nižný Klátov,Košice - okolie,Košický,654
Nižný Komárnik,Svidník,Prešovský,149
Nižný Kručov,Vranov nad Topľou,Prešovský,398
Nižný Lánec,Košice - okolie,Košický,410
Nižný Mirošov,Svidník,Prešovský,265
Nižný Orlík,Svidník,Prešovský,266
Nižný Skálnik,Rimavská Sobota,Banskobystrický,189
Nižný Slavkov,Sabinov,Prešovský,802
Nižný Tvarožec,Bardejov,Prešovský,478
Nižný Žipov,Trebišov,Košický,"1,333"
Nolčovo,Martin,Žilinský,251
Norovce,Topoľčany,Nitriansky,319
Nová Baňa,Žarnovica,Banskobystrický,"7,422"
Nová Bašta,Rimavská Sobota,Banskobystrický,530
Nová Bošáca,Nové Mesto nad Váhom,Trenčiansky,"1,174"
Nová Bystrica,Čadca,Žilinský,"2,874"
Nová Dedina,Levice,Nitriansky,"1,532"
Nová Dedinka,Senec,Bratislavský,"1,869"
Nová Dubnica,Ilava,Trenčiansky,"11,932"
Nová Kelča,Vranov nad Topľou,Prešovský,342
Nová Lehota,Nové Mesto nad Váhom,Trenčiansky,224
Nová Lesná,Poprad,Prešovský,"1,568"
Nová Ľubovňa,Stará Ľubovňa,Prešovský,"2,776"
Nová Polhora,Košice - okolie,Košický,407
Nová Polianka,Svidník,Prešovský,69
Nová Sedlica,Snina,Prešovský,320
Nová Ves,Veľký Krtíš,Banskobystrický,382
Nová Ves nad Váhom,Nové Mesto nad Váhom,Trenčiansky,541
Nová Ves nad Žitavou,Nitra,Nitriansky,"1,294"
Nová Vieska,Nové Zámky,Nitriansky,769
Nováčany,Košice - okolie,Košický,657
Nováky,Prievidza,Trenčiansky,"4,384"
Nové Hony,Lučenec,Banskobystrický,193
Nové Mesto nad Váhom,Nové Mesto nad Váhom,Trenčiansky,"20,505"
Nové Sady,Nitra,Nitriansky,"1,28"
Nové Zámky,Nové Zámky,Nitriansky,"41,14"
Novosad,Trebišov,Košický,"1,015"
Novoť,Námestovo,Žilinský,"3,236"
Nový Ruskov,Trebišov,Košický,640
Nový Salaš,Košice - okolie,Košický,203
Nový Svet,Senec,Bratislavský,59
Nový Tekov,Levice,Nitriansky,850
Nový Život,Dunajská Streda,Trnavský,"2,196"
Nýrovce,Levice,Nitriansky,564
Obeckov,Veľký Krtíš,Banskobystrický,481
Obid,Nové Zámky,Nitriansky,"1,14"
Obišovce,Košice - okolie,Košický,388
Oborín,Michalovce,Košický,719
Obručné,Stará Ľubovňa,Prešovský,49
Obyce,Zlaté Moravce,Nitriansky,"1,565"
Očkov,Nové Mesto nad Váhom,Trenčiansky,464
Očová,Zvolen,Banskobystrický,"2,595"
Ochodnica,Kysucké nové Mesto,Žilinský,"1,971"
Ochtiná,Rožňava,Košický,542
Odorín,Spišská Nová Ves,Košický,921
Ohrady,Dunajská Streda,Trnavský,"1,18"
Ohradzany,Humenné,Prešovský,652
