Ľubochňa	Ružomberok	034 91	ZI
Ľuboreč	Lučenec	985 11	BC
Ľuboriečka	Veľký Krtíš	991 02	BC
Ľuboriečka - Drnava	Veľký Krtíš	991 02	BC
Ľuboriečka - Osušie	Veľký Krtíš	991 02	BC
Ľubotice	Prešov	080 06	PV
Ľubotice - Šarišské Lúky	Prešov	080 06	PV
Ľubotín	Stará Ľubovňa	065 41	PV
Ľubotín - Podpílie	Stará Ľubovňa	065 41	PV
Ľubovec	Prešov	082 42	PV
Ľubovec - Ruské Pekľany	Prešov	082 42	PV
Lúč na Ostrove	Dunajská Streda	930 03	TA
Lúč na Ostrove - Malá Lúč	Dunajská Streda	930 03	TA
Lúč na Ostrove - Veľká Lúč	Dunajská Streda	930 03	TA
Lučatín	Banská Bystrica	976 61	BC
Lučenec	Lučenec		BC
Lučenec - Malá Ves	Lučenec	984 01	BC
Lučenec - Opatová	Lučenec	984 01	BC
Lúčina	Prešov	082 07	PV
Lučivná	Poprad	059 31	PV
Lúčka	Rožňava	049 42	KI
Lúčka	Svidník	087 01	PV
Lúčka	Levoča	053 03	PV
Lúčka	Sabinov	082 71	PV
Lúčka - Potoky	Sabinov	082 71	PV
Lúčky	Žiar nad Hronom	967 01	BC
Lúčky	Ružomberok	034 82	ZI
Lúčky	Michalovce	072 34	KI
Lúčky - kúpele	Ružomberok	034 82	ZI
Lúčnica nad Žitavou	Nitra	951 88	NI
Lúčnica nad Žitavou - Martinová	Nitra	951 88	NI
Lúčnica nad Žitavou - Vajka nad Žitavou	Nitra	951 88	NI
Ludanice	Topoľčany	956 11	NI
Ludanice - Mýtna Nová Ves	Topoľčany	956 11	NI
Ľudovítová	Nitra	951 44	NI
Ludrová	Ružomberok	034 71	ZI
Ľudvikov dvor	Košice-okolie	040 15	KI
Luhyňa	Trebišov	076 14	KI
Lúka	Nové Mesto n.Váhom	916 33	TC
Lukačovce	Humenné	067 24	PV
Lukáčovce	Nitra	951 23	NI
Lukavica	Bardejov	086 21	PV
Lukavica	Zvolen	962 31	BC
Lukov	Bardejov	086 05	PV
Lukovištia	Rimavská Sobota	980 26	BC
Lúky	Púchov	020 53	TC
Lúky	Komárno	946 14	NI
Lula	Levice	935 35	NI
Lupoč	Lučenec	985 11	BC
Lutila	Žiar nad Hronom	966 22	BC
Ľutina	Sabinov	082 57	PV
Lutiše	Žilina	013 05	ZI
Ľutov	Bánovce nad Bebravou	957 03	TC
Lužany	Topoľčany	956 07	NI
Lužany pri Topli	Svidník	087 01	PV
Lužianky	Nitra	951 41	NI
Lysá pod Makytou	Púchov	020 54	TC
Lysá pod Makytou - Dešná	Púchov	020 54	TC
Lysá pod Makytou - Strelenka	Púchov	020 54	TC
Lysica	Žilina	013 05	ZI
Macov	Dunajská Streda	930 32	TA
Mad	Dunajská Streda	930 14	TA
Madérét	Komárno	930 28	NI
Madunice	Hlohovec	922 42	TA
Magnezitovce	Revúca	049 16	BC
Magnezitovce - Kopráš	Revúca	049 16	BC
Magnezitovce - Mníšany	Revúca	049 16	BC
Machulince	Zlaté Moravce	951 93	NI
Majcichov	Trnava	919 22	TA
Majere	Kežmarok	061 01	PV
Majerovce	Vranov nad Topľou	094 09	PV
Makov	Čadca	023 56	ZI
Makov - Čierne	Čadca	023 13	ZI
Makov - Čierne	Čadca	023 56	ZI
Makov - Kopanice	Čadca	023 56	ZI
Makov - Potok	Čadca	023 56	ZI
Makov - Trojačka	Čadca	023 56	ZI
Makovce	Stropkov	090 23	PV
Malá Čalomija	Veľký Krtíš	991 08	BC
Malá Čausa	Prievidza	971 01	TC
Malá Čierna	Žilina	015 01	ZI
Malá Domaša	Vranov nad Topľou	094 02	PV
Malá Franková	Kežmarok	059 78	PV
Malá Hradná	Bánovce nad Bebravou	956 54	TC
Malá Hradná - Kochnáč	Bánovce nad Bebravou	956 54	TC
Malá Ida	Košice-okolie	044 20	KI
Malá Lehota	Žarnovica	966 42	BC
Malá Lodina	Košice-okolie	044 81	KI
Malá Mača	Galanta	925 21	TA
Malá nad Hronom	Nové Zámky	943 65	NI
Malá Poľana	Stropkov	090 24	PV
Malá Tŕňa	Trebišov	076 82	KI
Malá Vieska	Košice-okolie	044 31	KI
Malacky	Malacky	901 01	BL
Malacky - Vinohrádok	Malacky	901 01	BL
Malachov	Banská Bystrica	974 05	BC
Málaš	Levice	935 67	NI
Málaš - Arma	Levice	935 41	NI
Malatiná	Dolný Kubín	026 01	ZI
Malatíny	Liptovský Mikuláš	032 15	ZI
Malcov	Bardejov	086 06	PV
Malčice	Michalovce	072 06	KI
Malčice - Hradištská Moľva	Michalovce	072 06	KI
Malé Borové	Liptovský Mikuláš	027 32	ZI
Malé Dvorníky	Dunajská Streda	929 01	TA
Malé Hoste	Bánovce nad Bebravou	956 37	TC
Malé Chyndice	Nitra	951 54	NI
Malé Kosihy	Nové Zámky	943 61	NI
Malé Kozmálovce	Levice	935 21	NI
Malé Kršteňany	Partizánske	958 03	TC
Malé Lednice	Považská Bystrica	018 16	TC
Malé Leváre	Malacky	908 74	BL
Malé Ludince	Levice	937 01	NI
Malé Ozorovce	Trebišov	078 01	KI
Malé Raškovce	Michalovce	072 17	KI
Malé Ripňany	Topoľčany	956 07	NI
Malé Straciny	Veľký Krtíš	990 01	BC
Malé Trakany	Trebišov	076 42	KI
Malé Uherce	Partizánske	958 03	TC
Malé Vozokany	Zlaté Moravce	951 82	NI
Malé Zálužie	Nitra	951 24	NI
Malé Zlievce	Veľký Krtíš	991 22	BC
Málinec	Poltár	985 26	BC
Málinec - Dobrý Potok	Poltár	985 26	BC
Málinec - Chladná Studňa	Poltár	985 26	BC
Málinec - Ipeľ	Poltár	985 26	BC
Málinec - Vlčovo	Poltár	985 26	BC
Malinová	Prievidza	972 13	TC
Malinovo	Senec	900 45	BL
Malužiná	Liptovský Mikuláš	032 34	ZI
Malý Cetín	Nitra	951 07	NI
Malý Čepčín	Turčianske Teplice	038 45	ZI
Malý Horeš	Trebišov	076 52	KI
Malý Kamenec	Trebišov	076 36	KI
Malý Krtíš	Veľký Krtíš	990 01	BC
Malý Lapáš	Nitra	951 04	NI
Malý Lipník	Stará Ľubovňa	065 46	PV
Malý Slavkov	Kežmarok	060 01	PV
Malý Slivník	Prešov	082 67	PV
Malý Slivník - Furmanec	Prešov	082 67	PV
Malý Šariš	Prešov	080 01	PV
Malženice	Trnava	919 29	TA
Maňa	Nové Zámky	941 45	NI
Maňa - Malá Maňa	Nové Zámky	941 45	NI
Maňa - Veľká Maňa	Nové Zámky	941 45	NI
Mankovce	Zlaté Moravce	951 91	NI
Marcelová	Komárno	946 32	NI
Marcelová - Krátke Kesy	Komárno	946 32	NI
Margecany	Gelnica	055 01	KI
Marhaň	Bardejov	086 45	PV
Marianka	Malacky	900 33	BL
Markovce	Michalovce	072 06	KI
Markuška	Rožňava	049 34	KI
Markušovce	Spišská Nová Ves	053 21	KI
Maršová-Rašov - Maršová	Bytča	013 51	ZI
Maršová-Rašov - Rašov	Bytča	013 51	ZI
Martin	Martin		ZI
Martin - Priekopa	Martin	038 61	ZI
Martin nad Žitavou	Zlaté Moravce	953 01	NI
Martinček	Ružomberok	034 95	ZI
Martinová	Rimavská Sobota	980 41	BC
Martovce	Komárno	947 01	NI
Mašková	Lučenec	985 11	BC
Maškovce	Humenné	067 32	PV
Matejovce nad Hornádom	Spišská Nová Ves	053 21	KI
Matiaška	Vranov nad Topľou	094 31	PV
Matiašovce	Kežmarok	059 04	PV
Matovce	Svidník	090 42	PV
Maťovské Vojkovce	Michalovce	079 01	KI
Maťovské Vojkovce - Kapušianske Vojkovce	Michalovce	079 01	KI
Matúškovo	Galanta	925 01	TA
Matysová	Stará Ľubovňa	065 46	PV
Medovarce	Krupina	962 65	BC
Medvedie	Svidník	090 05	PV
Medveďov	Dunajská Streda	930 07	TA
Medveďovo	Brezno	976 52	BC
Medzany	Prešov	082 21	PV
Medzev	Košice-okolie	044 25	KI
Medzianky	Vranov nad Topľou	094 31	PV
Medzibrod	Banská Bystrica	976 96	BC
Medzibrodie nad Oravou	Dolný Kubín	026 01	ZI
Medzilaborce	Medzilaborce	068 01	PV
Medzilaborce - Borov	Medzilaborce	068 01	PV
Medzilaborce - Vydraň	Medzilaborce	068 01	PV
Melčice-Lieskové - Melčice	Trenčín	913 05	TC
Melčice-Lieskové - Zemianske Lieskové	Trenčín	913 05	TC
Melek	Nitra	952 01	NI
Meliata	Rožňava	049 12	KI
Mengusovce	Poprad	059 36	PV
Merašice	Hlohovec	920 61	TA
Merník	Vranov nad Topľou	094 23	PV
Mestečko	Púchov	020 52	TC
Mestisko	Svidník	090 41	PV
Mičakovce	Svidník	087 01	PV
Mierovo	Dunajská Streda	930 41	TA
Miezgovce	Bánovce nad Bebravou	957 01	TC
Miháľov	Bardejov	085 01	PV
Michajlov	Snina	067 73	PV
Michal na Ostrove	Dunajská Streda	930 35	TA
Michal nad Žitavou	Nové Zámky	941 62	NI
Michaľany	Trebišov	076 14	KI
Michalková	Zvolen	962 61	BC
Michalok	Vranov nad Topľou	094 23	PV
Michalová	Brezno	976 57	BC
Michalovce	Michalovce	071 01	KI
Michalovce - Betlenovce	Michalovce	071 01	KI
Michalovce - Meďov	Michalovce	071 01	KI
Michalovce - Milovaná	Michalovce	071 01	KI
Michalovce - Močarany	Michalovce	071 01	KI
Michalovce - Topoľany	Michalovce	071 01	KI
Michalovce - Žabany	Michalovce	071 01	KI
Miklušovce	Prešov	082 44	PV
Miková	Stropkov	090 24	PV
Mikulášová	Bardejov	086 36	PV
Mikušovce	Lučenec	984 01	BC
Mikušovce	Ilava	018 57	TC
Milhosť	Košice-okolie	044 58	KI
Miloslavov	Senec	900 42	BL
Miloslavov - Alžbetin Dvor	Senec	900 42	BL
Milpoš	Sabinov	082 71	PV
Miňovce	Stropkov	090 32	PV
Mirkovce	Prešov	082 06	PV
Mirkovce - Niereše	Prešov	082 06	PV
Miroľa	Svidník	090 05	PV
Miškech Dedinka	Nové Mesto n.Váhom	916 12	TC
Mládzovo	Poltár	985 02	BC
Mlynárovce	Svidník	090 16	PV
Mlynčeky	Kežmarok	059 76	PV
Mlynica	Poprad	059 91	PV
Mlynky	Spišská Nová Ves	053 76	KI
Mlynky - Biele Vody	Spišská Nová Ves	053 76	KI
Mlynky - Havrania Dolina	Spišská Nová Ves	053 76	KI
Mlynky - Palcmanská Maša	Spišská Nová Ves	053 76	KI
Mlynky - Prostredný Hámor	Spišská Nová Ves	053 76	KI
Mlynky - Rakovec	Spišská Nová Ves	053 76	KI
Mlynky - Sykavka	Spišská Nová Ves	053 76	KI
Mníchova Lehota	Trenčín	913 21	TC
Mníšek nad Hnilcom	Gelnica	055 64	KI
Mníšek nad Popradom	Stará Ľubovňa	065 22	PV
Mníšek nad Popradom - Kače	Stará Ľubovňa	065 22	PV
Mníšek nad Popradom - Medzibrodie	Stará Ľubovňa	065 22	PV
Mníšek nad Popradom - Pilhov	Stará Ľubovňa	065 22	PV
Mníšek nad Popradom - Pilhovčík	Stará Ľubovňa	065 22	PV
Moča	Komárno	946 37	NI
Močenok	Šaľa	951 31	NI
Močenok - Gorazdov	Šaľa	951 31	NI
Močiar	Banská Štiavnica	969 82	BC
Modra	Pezinok	900 01	BL
Modra - Harmónia	Pezinok	900 01	BL
Modra - Piesok	Pezinok	900 01	BL
Modra nad Cirochou	Humenné	067 82	PV
Modrany	Komárno	946 33	NI
Modrová	Nové Mesto n.Váhom	916 35	TC
Modrovka	Nové Mesto n.Váhom	916 35	TC
Modrý Kameň	Veľký Krtíš	992 01	BC
Mochovce elektráreň	Levice	935 39	NI
Mojmírovce	Nitra	951 15	NI
Mojš	Žilina	010 01	ZI
Mojtín	Púchov	020 72	TC
Mojzesovo	Nové Zámky	941 04	NI
Mokrá Lúka	Revúca	050 01	BC
Mokrance	Košice-okolie	045 01	KI
Mokroluh	Bardejov	086 01	PV
Mokrý Háj	Skalica	908 65	TA
Moldava nad Bodvou	Košice-okolie	045 01	KI
Moravany	Michalovce	072 03	KI
Moravany - Lučkovce	Michalovce	072 03	KI
Moravany nad Váhom	Piešťany	922 21	TA
Moravské Lieskové	Nové Mesto n.Váhom	916 42	TC
Moravský Svätý Ján	Senica	908 71	TA
Most pri Bratislave	Senec	900 46	BL
Most pri Bratislave - Studené	Senec	900 46	BL
Mostová	Galanta	925 07	TA
Moškovec	Turčianske Teplice	038 44	ZI
Mošovce	Turčianske Teplice	038 21	ZI
Mošovce	Nové Mesto n.Váhom	916 26	TC
Moštenica	Banská Bystrica	976 13	BC
Mošurov	Prešov	082 67	PV
Motešice	Trenčín	913 26	TC
Motešice - Dolné Motešice	Trenčín	913 26	TC
Motešice - Horné Motešice	Trenčín	913 26	TC
Motešice - Peťovka	Trenčín	913 26	TC
Motyčky	Banská Bystrica	976 02	BC
Motyčky - Jergaly	Banská Bystrica	976 02	BC
Motyčky - Štubne	Banská Bystrica	976 02	BC
Môlča	Banská Bystrica	974 01	BC
Môlča - Dolná Môlča	Banská Bystrica	974 01	BC
Môlča - Horná Môlča	Banská Bystrica	974 01	BC
Môlča - Prostredná Môlča	Banská Bystrica	974 01	BC
Mrázovce	Stropkov	090 34	PV
Mučín	Lučenec	985 31	BC
Mudroňovo	Komárno	946 32	NI
Mudrovce	Košice-okolie	044 47	KI
Muľa	Veľký Krtíš	991 22	BC
Muráň	Revúca	049 01	BC
Muránska Dlhá Lúka	Revúca	050 01	BC
Muránska Huta	Revúca	049 01	BC
Muránska Lehota	Revúca	049 01	BC
Muránska Zdychava	Revúca	050 01	BC
Mútne	Námestovo	029 63	ZI
Mútne - Duľov	Námestovo	029 63	ZI
Mútne - Mútňanská Píla	Námestovo	029 63	ZI
Mužla	Nové Zámky	943 52	NI
Mužla - Čenkov	Nové Zámky	943 52	NI
Mužla - Jurský Chlm	Nové Zámky	943 52	NI
Mužla - Malá Mužla	Nové Zámky	943 52	NI
Myjava	Myjava		TC
Myjava - Turá Lúka	Myjava	907 03	TC
Myslina	Humenné	066 01	PV
Mýtna	Lučenec	985 53	BC
Mýtne Ludany	Levice	935 56	NI
Mýtne Ludany - Dobogov	Levice	935 56	NI
Mýto pod Ďumbierom	Brezno	976 44	BC
Nacina Ves	Michalovce	072 21	KI
Nacina Ves - Vybúchanec	Michalovce	071 01	KI
Nadlice	Partizánske	956 32	TC
Ňagov	Medzilaborce	068 01	PV
Naháč	Trnava	919 65	TA
Nálepkovo	Gelnica	053 33	KI
Nálepkovo - Hámre	Gelnica	053 33	KI
Nálepkovo - Zahájnica	Gelnica	053 33	KI
Námestovo	Námestovo	029 01	ZI
Námestovo - Slanická Osada	Námestovo	029 01	ZI
Nána	Nové Zámky	943 60	NI
Nandraž	Revúca	049 61	BC
Ňárad	Dunajská Streda	930 06	TA
Necpaly	Martin	038 12	ZI
Nedanovce	Partizánske	958 43	TC
Nedašovce	Bánovce nad Bebravou	956 35	TC
Neded	Šaľa	925 85	NI
Nededza	Žilina	013 02	ZI
Nedožery - Brezany	Prievidza	972 12	TC
Nedožery-Brezany - Brezany	Prievidza	972 12	TC
Nedožery-Brezany - Nedožery	Prievidza	972 12	TC
Nechválova Polianka	Humenné	067 33	PV
Nemce	Banská Bystrica	974 01	BC
Nemcovce	Prešov	082 12	PV
Nemcovce	Bardejov	086 12	PV
Nemcovce - Zimná Studňa	Prešov	082 12	PV
Nemčice	Topoľčany	955 01	NI
Nemčiňany	Zlaté Moravce	951 81	NI
Nemecká	Brezno	976 97	BC
Nemecká - Dubová	Brezno	976 97	BC
Nemecká - Zámostie	Brezno	976 97	BC
Nemečky	Topoľčany	956 22	NI
Nemešany	Levoča	053 02	PV
Nemšová	Trenčín	914 41	TC
Nemšová - Kľúčové	Trenčín	914 41	TC
Nemšová - Ľuborča	Trenčín	914 41	TC
Nemšová - Trenčianska Závada	Trenčín	914 41	TC
Nenince	Veľký Krtíš	991 26	BC
Neporadza	Trenčín	913 26	TC
Neporadza	Rimavská Sobota	980 45	BC
Neporadza - Bošianska Neporadza	Trenčín	913 26	TC
Neporadza - Rožňová Neporadza	Trenčín	913 26	TC
Nesluša	Kysucké Nové Mesto	023 41	ZI
Nesvady	Komárno	946 51	NI
Nesvady - Aňala	Komárno	946 51	NI
Nesvady - Aňalské Záhrady	Komárno	946 51	NI
Neverice	Zlaté Moravce	951 72	NI
Nevidzany	Prievidza	972 27	TC
Nevidzany	Zlaté Moravce	951 62	NI
Nevoľné	Žiar nad Hronom	967 01	BC
Nezbudská Lúčka	Žilina	013 24	ZI
Nimnica	Púchov	020 71	TC
Nitra	Nitra		NI
Nitra nad Ipľom	Lučenec	985 57	BC
Nitrianska Blatnica	Topoľčany	956 05	NI
Nitrianska Streda	Topoľčany	956 16	NI
Nitrianske Hrnčiarovce	Nitra	951 01	NI
Nitrianske Pravno	Prievidza	972 13	TC
Nitrianske Pravno - Solka	Prievidza	972 13	TC
Nitrianske Pravno - Vyšehradné	Prievidza	972 13	TC
Nitrianske Rudno	Prievidza	972 26	TC
Nitrianske Sučany	Prievidza	972 21	TC
Nitrica	Prievidza	972 22	TC
Nitrica - Dvorníky nad Nitricou	Prievidza	972 22	TC
Nitrica - Račice	Prievidza	972 22	TC
Nižná	Tvrdošín	027 43	ZI
Nižná	Piešťany	922 06	TA
Nižná Boca	Liptovský Mikuláš	032 34	ZI
Nižná Hutka	Košice-okolie	040 18	KI
Nižná Jablonka	Humenné	067 34	PV
Nižná Jedľová	Svidník	089 01	PV
Nižná Kamenica	Košice-okolie	044 45	KI
Nižná Myšľa	Košice-okolie	044 15	KI
Nižná Olšava	Stropkov	090 32	PV
Nižná Pisaná	Svidník	090 01	PV
Nižná Polianka	Bardejov	086 36	PV
Nižná Rybnica	Sobrance	073 01	KI
Nižná Sitnica	Humenné	094 07	PV
Nižná Slaná	Rožňava	049 23	KI
Nižná Slaná - Nižnoslanská Baňa	Rožňava	049 23	KI
Nižná Voľa	Bardejov	086 21	PV
Nižné Kamence	Žilina	013 06	ZI
Nižné Ladičkovce	Humenné	067 11	PV
Nižné Nemecké	Sobrance	072 52	KI
Nižné Repaše	Levoča	053 71	PV
Nižné Ružbachy	Stará Ľubovňa	065 02	PV
Nižné Valice	Rimavská Sobota	982 52	BC
Nižný Čaj	Košice-okolie	044 16	KI
Nižný Hrabovec	Vranov nad Topľou	094 21	PV
Nižný Hrušov	Vranov nad Topľou	094 22	PV
Nižný Klátov	Košice-okolie	044 12	KI
Nižný Komárnik	Svidník	090 05	PV
Nižný Kručov	Vranov nad Topľou	093 01	PV
Nižný Lánec	Košice-okolie	044 73	KI
Nižný Medzev	Košice-okolie	044 25	KI
Nižný Mirošov	Svidník	090 11	PV
Nižný Orlík	Svidník	090 11	PV
Nižný Skálnik	Rimavská Sobota	980 52	BC
Nižný Slavkov	Sabinov	082 75	PV
Nižný Tvarožec	Bardejov	086 02	PV
Nižný Žipov	Trebišov	076 17	KI
Nolčovo	Martin	038 54	ZI
Norovce	Topoľčany	956 38	NI
Nová Baňa	Žarnovica	968 01	BC
Nová Baňa - Bukovina	Žarnovica	968 01	BC
Nová Baňa - Chotár	Žarnovica	968 01	BC
Nová Baňa - Stará Huta	Žarnovica	968 01	BC
Nová Baňa - Štále	Žarnovica	968 01	BC
Nová Baňa - Záhrb	Žarnovica	968 01	BC
Nová Bašta	Rimavská Sobota	980 34	BC
Nová Bošáca	Nové Mesto n.Váhom	913 08	TC
Nová Bystrica	Čadca	023 05	ZI
Nová Bystrica - Harvelka	Čadca	023 05	ZI
Nová Bystrica - Riečnica	Čadca	023 05	ZI
Nová Bystrica - Vychylovka	Čadca	023 05	ZI
Nová Dedina	Levice	935 25	NI
Nová Dedina - Gondovo	Levice	935 25	NI
Nová Dedina - Kamenec	Levice	934 01	NI
Nová Dedina - Opatová	Levice	935 25	NI
Nová Dedina - Svätý Kríž	Levice	935 25	NI
Nová Dedina - Tekovská Nová Ves	Levice	935 25	NI
Nová Dedinka	Senec	900 29	BL
Nová Dedinka - Dedinka pri Dunaji	Senec	900 29	BL
Nová Dedinka - Nová Ves pri Dunaji	Senec	900 29	BL
Nová Dubnica	Ilava	018 51	TC
Nová Dubnica - Malý Kolačín	Ilava	018 51	TC
Nová Dubnica - Veľký Kolačín	Ilava	018 51	TC
Nová Kelča	Vranov nad Topľou	094 04	PV
Nová Lehota	Nové Mesto n.Váhom	916 35	TC
Nová Lesná	Poprad	059 86	PV
Nová Ľubovňa	Stará Ľubovňa	065 11	PV
Nová Polhora	Košice-okolie	044 44	KI
Nová Polianka	Svidník	089 01	PV
Nová Sedlica	Snina	067 68	PV
Nová Ves	Veľký Krtíš	991 05	BC
Nová Ves nad Váhom	Nové Mesto n.Váhom	916 31	TC
Nová Ves nad Žitavou	Nitra	951 51	NI
Nová Vieska	Nové Zámky	943 42	NI
Nová Vieska - Arad	Nové Zámky	943 42	NI
Nováčany	Košice-okolie	044 21	KI
Nováky	Prievidza	972 71	TC
Nováky - Horné Lelovce	Prievidza	972 71	TC
Nováky - Laskár	Prievidza	972 71	TC
Nové Hony	Lučenec	985 42	BC
Nové Mesto nad Váhom	Nové Mesto n.Váhom	915 01	TC
Nové Sady	Nitra	951 24	NI
Nové Sady - Ceroviny	Nitra	951 24	NI
Nové Sady - Sila	Nitra	951 24	NI
Nové Zámky	Nové Zámky	940 02	NI
Nové Zámky - Nový Gúg	Nové Zámky	940 02	NI
Novosad	Trebišov	076 02	KI
Novoť	Námestovo	029 55	ZI
Novoť - Novotský Duľov	Námestovo	029 63	ZI
Nový Ruskov	Trebišov	075 01	KI
Nový Ruskov - Malý Ruskov	Trebišov	075 01	KI
Nový Ruskov - Veľký Ruskov	Trebišov	075 01	KI
Nový Salaš	Košice-okolie	044 17	KI
Nový Svet	Senec	903 01	BL
Nový Tekov	Levice	935 33	NI
Nový Tekov - Marušová	Levice	935 33	NI
Nový Tekov - Šándorhalma	Levice	935 33	NI
Nový Život	Dunajská Streda	930 38	TA
Nový Život - Eliášovce	Dunajská Streda	930 38	TA
Nový Život - Tonkovce	Dunajská Streda	930 38	TA
Nový Život - Vojtechovce	Dunajská Streda	930 38	TA
Nýrovce	Levice	935 67	NI
Obeckov	Veľký Krtíš	991 05	BC
Obid	Nové Zámky	943 04	NI
Obišovce	Košice-okolie	044 81	KI
Oborín	Michalovce	076 75	KI
Oborín - Kucany	Michalovce	076 75	KI
Obručné	Stará Ľubovňa	065 42	PV
Obyce	Zlaté Moravce	951 95	NI
Očkov	Nové Mesto n.Váhom	916 22	TC
Očová	Zvolen		BC
Odorín	Spišská Nová Ves	053 22	KI
Ohrady	Dunajská Streda	930 12	TA
Ohradzany	Humenné	067 22	PV
Ochodnica	Kysucké Nové Mesto	023 35	ZI
Ochtiná	Rožňava	049 35	KI
Okoč	Dunajská Streda	930 28	TA
Okoč - Jánošíkovo na Ostrove	Dunajská Streda	930 10	TA
Okoč - Opatovský Sokolec	Dunajská Streda	930 28	TA
Okoličná na Ostrove	Komárno	946 13	NI
Okoličná na Ostrove - Štúrová	Komárno	946 13	NI
Okrúhle	Svidník	090 42	PV
Okrúhle - Šapinec	Svidník	090 42	PV
Okružná	Prešov	082 12	PV
Olcnava	Spišská Nová Ves	053 61	KI
Oľdza	Dunajská Streda	930 39	TA
Olejníkov	Sabinov	082 57	PV
Olejníkov - Majdan	Sabinov	082 57	PV
Olešná	Čadca	023 52	ZI
Oľka	Medzilaborce	067 04	PV
Oľka - Krivá Oľka	Medzilaborce	067 04	PV
Olováry	Veľký Krtíš	991 22	BC
Oľšavce	Bardejov	086 46	PV
Oľšavica	Levoča	053 73	PV
Oľšavica - Podproč	Levoča	053 73	PV
Oľšavka	Stropkov	090 22	PV
Oľšavka	Spišská Nová Ves	053 61	KI
Oľšinkov	Medzilaborce	067 16	PV
Oľšov	Sabinov	082 76	PV
Olšovany	Košice-okolie	044 19	KI
Omastiná	Bánovce nad Bebravou	956 41	TC
Omšenie	Trenčín	914 43	TC
Onča	Trebišov	076 52	KI
Ondavka	Bardejov	086 36	PV
Ondavské Matiašovce	Vranov nad Topľou	094 01	PV
Ondrašová	Turčianske Teplice	038 22	ZI
Ondrašovce	Prešov	082 33	PV
Ondrejovce	Levice	935 51	NI
Opátka	Košice-okolie	044 65	KI
Opatovce	Trenčín	913 11	TC
Opatovce - Výčapy	Nitra	951 44	NI
Opatovce nad Nitrou	Prievidza	972 02	TC
Opatovská Nová Ves	Veľký Krtíš	991 07	BC
Opava	Veľký Krtíš	991 25	BC
Opiná	Košice-okolie	044 47	KI
Opoj	Trnava	919 32	TA
Oponice	Topoľčany	956 14	NI
Oravce	Banská Bystrica	976 33	BC
Orávka	Rimavská Sobota	980 42	BC
Oravská Jasenica	Námestovo	029 64	ZI
Oravská Lesná	Námestovo	029 57	ZI
Oravská Lesná - Brišovka	Námestovo	029 57	ZI
Oravská Lesná - Bučina	Námestovo	029 57	ZI
Oravská Lesná - Demänová	Námestovo	029 57	ZI
Oravská Lesná - Flajšová	Námestovo	029 57	ZI
Oravská Lesná - Jasenovská	Námestovo	029 57	ZI
Oravská Lesná - Kubínska	Námestovo	029 57	ZI
Oravská Lesná - Lehotská	Námestovo	029 57	ZI
Oravská Lesná - Mrzáčka	Námestovo	029 57	ZI
Oravská Lesná - Pribišská	Námestovo	029 57	ZI
Oravská Lesná - Tanečník	Námestovo	029 57	ZI
Oravská Polhora	Námestovo	029 47	ZI
Oravská Poruba	Dolný Kubín	027 54	ZI
Oravská Poruba - Zábrež	Dolný Kubín	027 54	ZI
Oravské Veselé	Námestovo	029 62	ZI
Oravský Biely Potok	Tvrdošín	027 42	ZI
Oravský Podzámok	Dolný Kubín	027 41	ZI
Oravský Podzámok - Dolná Lehota	Dolný Kubín	027 41	ZI
Oravský Podzámok - Široká	Dolný Kubín	027 41	ZI
Ordzovany	Levoča	053 06	PV
Orechová	Sobrance	072 51	KI
Orechová Potôň	Dunajská Streda	930 02	TA
Orechová Potôň - Dolná Potôň	Dunajská Streda	930 02	TA
Orechová Potôň - Lúky	Dunajská Streda	930 52	TA
Oreské	Skalica	908 63	TA
Oreské	Michalovce	072 23	KI
Orešany	Topoľčany	956 06	NI
Orlov	Stará Ľubovňa	065 43	PV
Orlov - Andrejovka	Stará Ľubovňa	065 43	PV
Orovnica	Žarnovica	966 52	BC
Ortáše	Košice-okolie	044 44	KI
Ortuťová	Bardejov	086 12	PV
Osádka	Dolný Kubín	026 01	ZI
Osadné	Snina	067 34	PV
Osikov	Bardejov	086 42	PV
Oslany	Prievidza	972 47	TC
Oslany - Ľubianka	Prievidza	972 47	TC
Osrblie	Brezno	976 45	BC
Ostrá Lúka	Zvolen	962 61	BC
Ostratice	Partizánske	956 34	TC
Ostratice - Malé Ostratice	Partizánske	956 34	TC
Ostratice - Veľké Ostratice	Partizánske	956 34	TC
Ostrov	Piešťany	922 01	TA
Ostrov	Sobrance	072 55	KI
Ostrov - Malé Orvište	Piešťany	922 01	TA
Ostrovany	Sabinov	082 22	PV
Ostrý Grúň	Žarnovica	966 77	BC
Osturňa	Kežmarok	059 79	PV
Osuské	Senica	906 12	TA
Oščadnica	Čadca	023 01	ZI
Otrhánky	Bánovce nad Bebravou	956 55	TC
Otročok	Revúca	982 62	BC
Ovčiarsko	Žilina	010 04	ZI
Ovčie	Prešov	082 38	PV
Ozdín	Poltár	985 24	BC
Ozdín - Bystrička	Poltár	985 24	BC
Ožďany	Rimavská Sobota	980 11	BC
Pača	Rožňava	049 41	KI
Padáň	Dunajská Streda	929 01	TA
Padarovce	Rimavská Sobota	980 23	BC
Pakostov	Humenné	094 07	PV
Palárikovo	Nové Zámky	941 11	NI
Palárikovo - Čiky	Nové Zámky	941 11	NI
Palárikovo - Ľudovítov	Nové Zámky	941 11	NI
Palín	Michalovce	072 13	KI
